구분,ISIN,종목코드,종목명,반영일,날짜,상대영업일,수정주가,지수종가
편입,KR7002840007,002840,미원상사,2024-12-13,2024-12-04,-7,197100,326.59
편입,KR7002840007,002840,미원상사,2024-12-13,2024-12-05,-6,195100,323.87
편입,KR7002840007,002840,미원상사,2024-12-13,2024-12-06,-5,189600,322.07
편입,KR7002840007,002840,미원상사,2024-12-13,2024-12-09,-4,191400,313.74
편입,KR7002840007,002840,미원상사,2024-12-13,2024-12-10,-3,194600,320.79
편입,KR7002840007,002840,미원상사,2024-12-13,2024-12-11,-2,199400,323.86
편입,KR7002840007,002840,미원상사,2024-12-13,2024-12-12,-1,194200,329.04
편입,KR7002840007,002840,미원상사,2024-12-13,2024-12-13,0,195100,330.49
편입,KR7002840007,002840,미원상사,2024-12-13,2024-12-16,1,191400,329.61
편입,KR7002840007,002840,미원상사,2024-12-13,2024-12-17,2,192500,325.25
편입,KR7002840007,002840,미원상사,2024-12-13,2024-12-18,3,191100,329.72
편입,KR7002840007,002840,미원상사,2024-12-13,2024-12-19,4,188800,322.38
편입,KR7002840007,002840,미원상사,2024-12-13,2024-12-20,5,185300,318.33
편입,KR7002840007,002840,미원상사,2024-12-13,2024-12-23,6,185700,322.98
편입,KR7002840007,002840,미원상사,2024-12-13,2024-12-24,7,188500,323.39
편입,KR7002840007,002840,미원상사,2024-12-13,2024-12-26,8,189500,321.45
편입,KR7002840007,002840,미원상사,2024-12-13,2024-12-27,9,188000,319.03
편입,KR7002840007,002840,미원상사,2024-12-13,2024-12-30,10,188000,317.82
편입,KR7002840007,002840,미원상사,2024-12-13,2025-01-02,11,185100,317.77
편입,KR7002840007,002840,미원상사,2024-12-13,2025-01-03,12,183000,324.0
편입,KR7002840007,002840,미원상사,2024-12-13,2025-01-06,13,181100,331.52
편입,KR7002840007,002840,미원상사,2024-12-13,2025-01-07,14,181700,330.89
편입,KR7002840007,002840,미원상사,2024-12-13,2025-01-08,15,181000,334.95
편입,KR7002840007,002840,미원상사,2024-12-13,2025-01-09,16,179600,335.4
편입,KR7002840007,002840,미원상사,2024-12-13,2025-01-10,17,178000,334.55
편입,KR7002840007,002840,미원상사,2024-12-13,2025-01-13,18,176200,330.31
편입,KR7002840007,002840,미원상사,2024-12-13,2025-01-14,19,174800,330.74
편입,KR7002840007,002840,미원상사,2024-12-13,2025-01-15,20,171000,330.97
편입,KR7002840007,002840,미원상사,2024-12-13,2025-01-16,21,175000,335.73
편입,KR7002840007,002840,미원상사,2024-12-13,2025-01-17,22,172400,335.09
편입,KR7002840007,002840,미원상사,2024-12-13,2025-01-20,23,172400,333.94
편입,KR7002840007,002840,미원상사,2024-12-13,2025-01-21,24,171000,334.44
편입,KR7002840007,002840,미원상사,2024-12-13,2025-01-22,25,172400,338.76
편입,KR7002840007,002840,미원상사,2024-12-13,2025-01-23,26,170500,334.5
편입,KR7002840007,002840,미원상사,2024-12-13,2025-01-24,27,170600,336.74
편입,KR7002840007,002840,미원상사,2024-12-13,2025-01-31,28,170200,333.36
편입,KR7002840007,002840,미원상사,2024-12-13,2025-02-03,29,164200,324.55
편입,KR7002840007,002840,미원상사,2024-12-13,2025-02-04,30,163800,328.72
편입,KR7003030004,003030,세아제강지주,2024-06-14,2024-04-29,-30,230000,364.48
편입,KR7003030004,003030,세아제강지주,2024-06-14,2024-04-30,-29,232000,365.13
편입,KR7003030004,003030,세아제강지주,2024-06-14,2024-05-02,-28,232000,364.31
편입,KR7003030004,003030,세아제강지주,2024-06-14,2024-05-03,-27,235500,363.58
편입,KR7003030004,003030,세아제강지주,2024-06-14,2024-05-07,-26,237000,372.8
편입,KR7003030004,003030,세아제강지주,2024-06-14,2024-05-08,-25,227000,374.09
편입,KR7003030004,003030,세아제강지주,2024-06-14,2024-05-09,-24,224000,368.83
편입,KR7003030004,003030,세아제강지주,2024-06-14,2024-05-10,-23,218000,371.08
편입,KR7003030004,003030,세아제강지주,2024-06-14,2024-05-13,-22,223000,370.99
편입,KR7003030004,003030,세아제강지주,2024-06-14,2024-05-14,-21,218000,371.04
편입,KR7003030004,003030,세아제강지주,2024-06-14,2024-05-16,-20,233000,374.6
편입,KR7003030004,003030,세아제강지주,2024-06-14,2024-05-17,-19,220500,370.58
편입,KR7003030004,003030,세아제강지주,2024-06-14,2024-05-20,-18,224000,373.68
편입,KR7003030004,003030,세아제강지주,2024-06-14,2024-05-21,-17,218500,371.55
편입,KR7003030004,003030,세아제강지주,2024-06-14,2024-05-22,-16,213000,371.41
편입,KR7003030004,003030,세아제강지주,2024-06-14,2024-05-23,-15,215000,371.62
편입,KR7003030004,003030,세아제강지주,2024-06-14,2024-05-24,-14,220500,366.08
편입,KR7003030004,003030,세아제강지주,2024-06-14,2024-05-27,-13,224000,371.16
편입,KR7003030004,003030,세아제강지주,2024-06-14,2024-05-28,-12,216500,371.33
편입,KR7003030004,003030,세아제강지주,2024-06-14,2024-05-29,-11,212000,364.96
편입,KR7003030004,003030,세아제강지주,2024-06-14,2024-05-30,-10,207500,358.7
편입,KR7003030004,003030,세아제강지주,2024-06-14,2024-05-31,-9,211000,358.21
편입,KR7003030004,003030,세아제강지주,2024-06-14,2024-06-03,-8,219500,365.48
편입,KR7003030004,003030,세아제강지주,2024-06-14,2024-06-04,-7,209000,362.52
편입,KR7003030004,003030,세아제강지주,2024-06-14,2024-06-05,-6,210000,366.44
편입,KR7003030004,003030,세아제강지주,2024-06-14,2024-06-07,-5,205000,371.39
편입,KR7003030004,003030,세아제강지주,2024-06-14,2024-06-10,-4,205500,367.46
편입,KR7003030004,003030,세아제강지주,2024-06-14,2024-06-11,-3,201000,367.71
편입,KR7003030004,003030,세아제강지주,2024-06-14,2024-06-12,-2,200500,371.12
편입,KR7003030004,003030,세아제강지주,2024-06-14,2024-06-13,-1,201500,374.75
편입,KR7003030004,003030,세아제강지주,2024-06-14,2024-06-14,0,197400,376.0
편입,KR7003030004,003030,세아제강지주,2024-06-14,2024-06-17,1,195600,373.86
편입,KR7003030004,003030,세아제강지주,2024-06-14,2024-06-18,2,195300,377.73
편입,KR7003030004,003030,세아제강지주,2024-06-14,2024-06-19,3,200500,383.01
편입,KR7003030004,003030,세아제강지주,2024-06-14,2024-06-20,4,198000,384.78
편입,KR7003030004,003030,세아제강지주,2024-06-14,2024-06-21,5,201500,380.88
편입,KR7003030004,003030,세아제강지주,2024-06-14,2024-06-24,6,194500,378.39
편입,KR7003030004,003030,세아제강지주,2024-06-14,2024-06-25,7,190000,379.85
편입,KR7003030004,003030,세아제강지주,2024-06-14,2024-06-26,8,184900,383.01
편입,KR7003030004,003030,세아제강지주,2024-06-14,2024-06-27,9,189200,382.27
편입,KR7003030004,003030,세아제강지주,2024-06-14,2024-06-28,10,192200,384.02
편입,KR7003030004,003030,세아제강지주,2024-06-14,2024-07-01,11,192300,384.34
편입,KR7003030004,003030,세아제강지주,2024-06-14,2024-07-02,12,183500,381.2
편입,KR7003030004,003030,세아제강지주,2024-06-14,2024-07-03,13,191000,383.23
편입,KR7003030004,003030,세아제강지주,2024-06-14,2024-07-04,14,192700,388.53
편입,KR7003030004,003030,세아제강지주,2024-06-14,2024-07-05,15,196700,395.47
편입,KR7003030004,003030,세아제강지주,2024-06-14,2024-07-08,16,191000,394.47
편입,KR7003030004,003030,세아제강지주,2024-06-14,2024-07-09,17,187500,395.79
편입,KR7003030004,003030,세아제강지주,2024-06-14,2024-07-10,18,187200,395.6
편입,KR7003030004,003030,세아제강지주,2024-06-14,2024-07-11,19,189000,398.52
편입,KR7003030004,003030,세아제강지주,2024-06-14,2024-07-12,20,186300,392.29
편입,KR7003030004,003030,세아제강지주,2024-06-14,2024-07-15,21,191400,393.84
편입,KR7003030004,003030,세아제강지주,2024-06-14,2024-07-16,22,190100,395.31
편입,KR7003030004,003030,세아제강지주,2024-06-14,2024-07-17,23,196800,391.55
편입,KR7003030004,003030,세아제강지주,2024-06-14,2024-07-18,24,208500,389.0
편입,KR7003030004,003030,세아제강지주,2024-06-14,2024-07-19,25,199300,383.89
편입,KR7003030004,003030,세아제강지주,2024-06-14,2024-07-22,26,200500,379.84
편입,KR7003030004,003030,세아제강지주,2024-06-14,2024-07-23,27,194500,381.65
편입,KR7003030004,003030,세아제강지주,2024-06-14,2024-07-24,28,188000,378.66
편입,KR7003030004,003030,세아제강지주,2024-06-14,2024-07-25,29,184500,371.26
편입,KR7003030004,003030,세아제강지주,2024-06-14,2024-07-26,30,185300,374.2
편입,KR7003230000,003230,삼양식품,2023-04-13,2023-03-02,-30,123900,316.26
편입,KR7003230000,003230,삼양식품,2023-04-13,2023-03-03,-29,123600,316.36
편입,KR7003230000,003230,삼양식품,2023-04-13,2023-03-06,-28,120600,320.94
편입,KR7003230000,003230,삼양식품,2023-04-13,2023-03-07,-27,123000,319.8
편입,KR7003230000,003230,삼양식품,2023-04-13,2023-03-08,-26,122100,315.38
편입,KR7003230000,003230,삼양식품,2023-04-13,2023-03-09,-25,122800,314.04
편입,KR7003230000,003230,삼양식품,2023-04-13,2023-03-10,-24,122000,310.65
편입,KR7003230000,003230,삼양식품,2023-04-13,2023-03-13,-23,121700,313.21
편입,KR7003230000,003230,삼양식품,2023-04-13,2023-03-14,-22,114500,305.58
편입,KR7003230000,003230,삼양식품,2023-04-13,2023-03-15,-21,116700,309.1
편입,KR7003230000,003230,삼양식품,2023-04-13,2023-03-16,-20,115000,308.39
편입,KR7003230000,003230,삼양식품,2023-04-13,2023-03-17,-19,113500,312.07
편입,KR7003230000,003230,삼양식품,2023-04-13,2023-03-20,-18,113800,309.49
편입,KR7003230000,003230,삼양식품,2023-04-13,2023-03-21,-17,119600,310.36
편입,KR7003230000,003230,삼양식품,2023-04-13,2023-03-22,-16,117000,314.11
편입,KR7003230000,003230,삼양식품,2023-04-13,2023-03-23,-15,114200,315.75
편입,KR7003230000,003230,삼양식품,2023-04-13,2023-03-24,-14,113800,314.3
편입,KR7003230000,003230,삼양식품,2023-04-13,2023-03-27,-13,115300,312.85
편입,KR7003230000,003230,삼양식품,2023-04-13,2023-03-28,-12,117800,316.36
편입,KR7003230000,003230,삼양식품,2023-04-13,2023-03-29,-11,118500,317.01
편입,KR7003230000,003230,삼양식품,2023-04-13,2023-03-30,-10,116400,318.05
편입,KR7003230000,003230,삼양식품,2023-04-13,2023-03-31,-9,119200,322.03
편입,KR7003230000,003230,삼양식품,2023-04-13,2023-04-03,-8,120000,320.38
편입,KR7003230000,003230,삼양식품,2023-04-13,2023-04-04,-7,122600,321.75
편입,KR7003230000,003230,삼양식품,2023-04-13,2023-04-05,-6,123800,323.56
편입,KR7003230000,003230,삼양식품,2023-04-13,2023-04-06,-5,124100,317.82
편입,KR7003230000,003230,삼양식품,2023-04-13,2023-04-07,-4,121200,323.36
편입,KR7003230000,003230,삼양식품,2023-04-13,2023-04-10,-3,121600,326.38
편입,KR7003230000,003230,삼양식품,2023-04-13,2023-04-11,-2,124800,330.87
편입,KR7003230000,003230,삼양식품,2023-04-13,2023-04-12,-1,121100,332.09
편입,KR7003230000,003230,삼양식품,2023-04-13,2023-04-13,0,121500,333.09
편입,KR7003230000,003230,삼양식품,2023-04-13,2023-04-14,1,120900,333.68
편입,KR7003230000,003230,삼양식품,2023-04-13,2023-04-17,2,117800,333.92
편입,KR7003230000,003230,삼양식품,2023-04-13,2023-04-18,3,118100,333.5
편입,KR7003230000,003230,삼양식품,2023-04-13,2023-04-19,4,119400,333.77
편입,KR7003230000,003230,삼양식품,2023-04-13,2023-04-20,5,118700,332.66
편입,KR7003230000,003230,삼양식품,2023-04-13,2023-04-21,6,117600,330.94
편입,KR7003230000,003230,삼양식품,2023-04-13,2023-04-24,7,119100,328.7
편입,KR7003230000,003230,삼양식품,2023-04-13,2023-04-25,8,117600,324.48
편입,KR7003230000,003230,삼양식품,2023-04-13,2023-04-26,9,121500,323.97
편입,KR7003230000,003230,삼양식품,2023-04-13,2023-04-27,10,117000,325.09
편입,KR7003230000,003230,삼양식품,2023-04-13,2023-04-28,11,116400,326.46
편입,KR7003230000,003230,삼양식품,2023-04-13,2023-05-02,12,120400,329.09
편입,KR7003230000,003230,삼양식품,2023-04-13,2023-05-03,13,124000,326.52
편입,KR7003230000,003230,삼양식품,2023-04-13,2023-05-04,14,120500,326.17
편입,KR7003230000,003230,삼양식품,2023-04-13,2023-05-08,15,118500,328.9
편입,KR7003230000,003230,삼양식품,2023-04-13,2023-05-09,16,117400,328.22
편입,KR7003230000,003230,삼양식품,2023-04-13,2023-05-10,17,116600,326.04
편입,KR7003230000,003230,삼양식품,2023-04-13,2023-05-11,18,114600,325.28
편입,KR7003230000,003230,삼양식품,2023-04-13,2023-05-12,19,113700,323.61
편입,KR7003230000,003230,삼양식품,2023-04-13,2023-05-15,20,114500,324.46
편입,KR7003230000,003230,삼양식품,2023-04-13,2023-05-16,21,112500,325.31
편입,KR7003230000,003230,삼양식품,2023-04-13,2023-05-17,22,111600,326.61
편입,KR7003230000,003230,삼양식품,2023-04-13,2023-05-18,23,108700,329.84
편입,KR7003230000,003230,삼양식품,2023-04-13,2023-05-19,24,108000,334.23
편입,KR7003230000,003230,삼양식품,2023-04-13,2023-05-22,25,108000,336.27
편입,KR7003230000,003230,삼양식품,2023-04-13,2023-05-23,26,108200,337.09
편입,KR7003230000,003230,삼양식품,2023-04-13,2023-05-24,27,108800,336.49
편입,KR7003230000,003230,삼양식품,2023-04-13,2023-05-25,28,106600,335.35
편입,KR7003230000,003230,삼양식품,2023-04-13,2023-05-26,29,106800,337.11
편입,KR7003230000,003230,삼양식품,2023-04-13,2023-05-30,30,105200,341.5
편입,KR7003240009,003240,태광산업,2025-03-10,2025-01-20,-30,631000,333.94
편입,KR7003240009,003240,태광산업,2025-03-10,2025-01-21,-29,635000,334.44
편입,KR7003240009,003240,태광산업,2025-03-10,2025-01-22,-28,635000,338.76
편입,KR7003240009,003240,태광산업,2025-03-10,2025-01-23,-27,632000,334.5
편입,KR7003240009,003240,태광산업,2025-03-10,2025-01-24,-26,636000,336.74
편입,KR7003240009,003240,태광산업,2025-03-10,2025-01-31,-25,629000,333.36
편입,KR7003240009,003240,태광산업,2025-03-10,2025-02-03,-24,621000,324.55
편입,KR7003240009,003240,태광산업,2025-03-10,2025-02-04,-23,629000,328.72
편입,KR7003240009,003240,태광산업,2025-03-10,2025-02-05,-22,665000,332.47
편입,KR7003240009,003240,태광산업,2025-03-10,2025-02-06,-21,682000,336.53
편입,KR7003240009,003240,태광산업,2025-03-10,2025-02-07,-20,700000,333.89
편입,KR7003240009,003240,태광산업,2025-03-10,2025-02-10,-19,681000,334.5
편입,KR7003240009,003240,태광산업,2025-03-10,2025-02-11,-18,685000,336.67
편입,KR7003240009,003240,태광산업,2025-03-10,2025-02-12,-17,691000,337.23
편입,KR7003240009,003240,태광산업,2025-03-10,2025-02-13,-16,672000,341.06
편입,KR7003240009,003240,태광산업,2025-03-10,2025-02-14,-15,676000,342.76
편입,KR7003240009,003240,태광산업,2025-03-10,2025-02-17,-14,685000,345.11
편입,KR7003240009,003240,태광산업,2025-03-10,2025-02-18,-13,690000,347.84
편입,KR7003240009,003240,태광산업,2025-03-10,2025-02-19,-12,701000,354.53
편입,KR7003240009,003240,태광산업,2025-03-10,2025-02-20,-11,714000,352.15
편입,KR7003240009,003240,태광산업,2025-03-10,2025-02-21,-10,722000,351.92
편입,KR7003240009,003240,태광산업,2025-03-10,2025-02-24,-9,744000,349.9
편입,KR7003240009,003240,태광산업,2025-03-10,2025-02-25,-8,744000,347.54
편입,KR7003240009,003240,태광산업,2025-03-10,2025-02-26,-7,770000,349.31
편입,KR7003240009,003240,태광산업,2025-03-10,2025-02-27,-6,736000,346.45
편입,KR7003240009,003240,태광산업,2025-03-10,2025-02-28,-5,717000,334.27
편입,KR7003240009,003240,태광산업,2025-03-10,2025-03-04,-4,714000,334.02
편입,KR7003240009,003240,태광산업,2025-03-10,2025-03-05,-3,784000,337.08
편입,KR7003240009,003240,태광산업,2025-03-10,2025-03-06,-2,787000,340.31
편입,KR7003240009,003240,태광산업,2025-03-10,2025-03-07,-1,809000,338.42
편입,KR7003240009,003240,태광산업,2025-03-10,2025-03-10,0,786000,338.79
편입,KR7003240009,003240,태광산업,2025-03-10,2025-03-11,1,763000,334.96
편입,KR7003240009,003240,태광산업,2025-03-10,2025-03-12,2,751000,340.89
편입,KR7003240009,003240,태광산업,2025-03-10,2025-03-13,3,760000,341.42
편입,KR7003240009,003240,태광산업,2025-03-10,2025-03-14,4,750000,340.8
편입,KR7003240009,003240,태광산업,2025-03-10,2025-03-17,5,729000,348.19
편입,KR7003240009,003240,태광산업,2025-03-10,2025-03-18,6,738000,347.84
편입,KR7003240009,003240,태광산업,2025-03-10,2025-03-19,7,741000,350.85
편입,KR7003240009,003240,태광산업,2025-03-10,2025-03-20,8,745000,353.5
편입,KR7003240009,003240,태광산업,2025-03-10,2025-03-21,9,753000,355.18
편입,KR7003240009,003240,태광산업,2025-03-10,2025-03-24,10,709000,353.24
편입,KR7003240009,003240,태광산업,2025-03-10,2025-03-25,11,691000,351.09
편입,KR7003240009,003240,태광산업,2025-03-10,2025-03-26,12,700000,355.0
편입,KR7003240009,003240,태광산업,2025-03-10,2025-03-27,13,695000,350.26
편입,KR7003240009,003240,태광산업,2025-03-10,2025-03-28,14,666000,342.96
편입,KR7003240009,003240,태광산업,2025-03-10,2025-03-31,15,665000,332.4
편입,KR7003240009,003240,태광산업,2025-03-10,2025-04-01,16,673000,338.22
편입,KR7003240009,003240,태광산업,2025-03-10,2025-04-02,17,667000,336.26
편입,KR7003240009,003240,태광산업,2025-03-10,2025-04-03,18,655000,332.92
편입,KR7003240009,003240,태광산업,2025-03-10,2025-04-04,19,665000,328.67
편입,KR7003240009,003240,태광산업,2025-03-10,2025-04-07,20,650000,309.6
편입,KR7003240009,003240,태광산업,2025-03-10,2025-04-08,21,646000,310.03
편입,KR7003240009,003240,태광산업,2025-03-10,2025-04-09,22,640000,304.53
편입,KR7003240009,003240,태광산업,2025-03-10,2025-04-10,23,661000,325.08
편입,KR7003240009,003240,태광산업,2025-03-10,2025-04-11,24,670000,322.32
편입,KR7003240009,003240,태광산업,2025-03-10,2025-04-14,25,678000,325.33
편입,KR7003240009,003240,태광산업,2025-03-10,2025-04-15,26,683000,328.14
편입,KR7003240009,003240,태광산업,2025-03-10,2025-04-16,27,677000,323.53
편입,KR7003240009,003240,태광산업,2025-03-10,2025-04-17,28,665000,326.3
편입,KR7003240009,003240,태광산업,2025-03-10,2025-04-18,29,668000,328.35
편입,KR7003240009,003240,태광산업,2025-03-10,2025-04-21,30,684000,329.31
편입,KR7003620002,003620,KG모빌리티,2023-12-15,2023-11-03,-30,8136,318.24
편입,KR7003620002,003620,KG모빌리티,2023-12-15,2023-11-06,-29,8500,334.16
편입,KR7003620002,003620,KG모빌리티,2023-12-15,2023-11-07,-28,8253,327.29
편입,KR7003620002,003620,KG모빌리티,2023-12-15,2023-11-08,-27,8211,324.0
편입,KR7003620002,003620,KG모빌리티,2023-12-15,2023-11-09,-26,8136,325.29
편입,KR7003620002,003620,KG모빌리티,2023-12-15,2023-11-10,-25,7943,323.75
편입,KR7003620002,003620,KG모빌리티,2023-12-15,2023-11-13,-24,7879,323.31
편입,KR7003620002,003620,KG모빌리티,2023-12-15,2023-11-14,-23,8136,326.57
편입,KR7003620002,003620,KG모빌리티,2023-12-15,2023-11-15,-22,8243,333.96
편입,KR7003620002,003620,KG모빌리티,2023-12-15,2023-11-16,-21,8371,334.31
편입,KR7003620002,003620,KG모빌리티,2023-12-15,2023-11-17,-20,8371,332.06
편입,KR7003620002,003620,KG모빌리티,2023-12-15,2023-11-20,-19,8446,334.23
편입,KR7003620002,003620,KG모빌리티,2023-12-15,2023-11-21,-18,8457,336.57
편입,KR7003620002,003620,KG모빌리티,2023-12-15,2023-11-22,-17,8393,336.81
편입,KR7003620002,003620,KG모빌리티,2023-12-15,2023-11-23,-16,8403,336.91
편입,KR7003620002,003620,KG모빌리티,2023-12-15,2023-11-24,-15,8971,334.0
편입,KR7003620002,003620,KG모빌리티,2023-12-15,2023-11-27,-14,8832,333.67
편입,KR7003620002,003620,KG모빌리티,2023-12-15,2023-11-28,-13,8725,337.52
편입,KR7003620002,003620,KG모빌리티,2023-12-15,2023-11-29,-12,8639,336.62
편입,KR7003620002,003620,KG모빌리티,2023-12-15,2023-11-30,-11,8703,338.43
편입,KR7003620002,003620,KG모빌리티,2023-12-15,2023-12-01,-10,8446,334.8
