종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"002787","진흥기업2우B","KOSPI","건설","8380","150","1.82","2470491040"
"002785","진흥기업우B","KOSPI","건설","3285","-170","-4.92","2815961130"
"025620","차AI헬스케어","KOSPI","화학","9900","-450","-4.35","180219332700"
"009310","참엔지니어링","KOSPI","기계·장비","1218","-362","-22.91","26656020132"
"000650","천일고속","KOSPI","운송·창고","250000","-20500","-7.58","357305000000"
"033250","체시스","KOSPI","운송장비·부품","1012","-10","-0.98","32384000000"
"035720","카카오","KOSPI","IT 서비스","56200","-6100","-9.79","24874438597800"
"323410","카카오뱅크","KOSPI","은행","25500","-1650","-6.08","12164556643500"
"377300","카카오페이","KOSPI","기타금융","62400","-4500","-6.73","8433439248000"
"006380","카프로","KOSPI","화학","3660","0","0.00","618539985360"
"001620","케이비아이동국실업","KOSPI","운송장비·부품","860","-27","-3.04","95712006660"
"029460","케이씨","KOSPI","의료·정밀기기","32150","-2900","-8.27","425385105450"
"281820","케이씨텍","KOSPI","의료·정밀기기","46450","-2700","-5.49","961065503350"
"381970","케이카","KOSPI","유통","14710","-190","-1.28","718154674080"
"145270","케이탑리츠","KOSPI","부동산","909","0","0.00","43687243566"
"417310","코람코더원리츠","KOSPI","부동산","8960","-140","-1.54","361984000000"
"357120","코람코라이프인프라리츠","KOSPI","부동산","4525","-60","-1.31","440442476850"
"007815","코리아써우","KOSPI","전기·전자","16110","-2050","-11.29","47761155900"
"007810","코리아써키트","KOSPI","전기·전자","53000","-5900","-10.02","1251899803000"
"00781K","코리아써키트2우B","KOSPI","전기·전자","12650","-530","-4.02","9913792350"
"003690","코리안리","KOSPI","보험","13450","-470","-3.38","2620342866950"
"192820","코스맥스","KOSPI","화학","177100","-12900","-6.79","2009998043900"
"044820","코스맥스비티아이","KOSPI","기타금융","14120","-970","-6.43","135607364520"
"005070","코스모신소재","KOSPI","화학","52000","-6400","-10.96","1690559312000"
"005420","코스모화학","KOSPI","화학","15500","-1570","-9.20","595327534000"
"071950","코아스","KOSPI","기타제조","2985","-545","-15.44","35582414895"
"002020","코오롱","KOSPI","기타금융","64500","-4400","-6.39","832545360000"
"138490","코오롱ENP","KOSPI","화학","12640","-40","-0.32","480320000000"
"003070","코오롱글로벌","KOSPI","건설","10220","-100","-0.97","259832860980"
"003075","코오롱글로벌우","KOSPI","건설","15880","-410","-2.52","11762903560"
"002025","코오롱우","KOSPI","기타금융","29000","-2050","-6.60","33652673000"
"120110","코오롱인더","KOSPI","화학","67400","-200","-0.30","1854786733400"
"120115","코오롱인더우","KOSPI","화학","28800","-550","-1.87","79714368000"
"021240","코웨이","KOSPI","일반서비스","81400","-500","-0.61","5853403426200"
"036420","콘텐트리중앙","KOSPI","오락·문화","6790","-180","-2.58","130791071320"
"024720","콜마홀딩스","KOSPI","기타금융","9970","-530","-5.05","341933702230"
"192400","쿠쿠홀딩스","KOSPI","기타금융","28850","-850","-2.86","1025969037250"
"284740","쿠쿠홈시스","KOSPI","일반서비스","25350","-750","-2.87","568786315500"
"264900","크라운제과","KOSPI","음식료·담배","8610","-190","-2.16","107830348500"
"26490K","크라운제과우","KOSPI","음식료·담배","9110","-210","-2.25","7047131600"
"005740","크라운해태홀딩스","KOSPI","기타금융","6810","-310","-4.35","101110433070"
"005745","크라운해태홀딩스우","KOSPI","기타금융","7650","-180","-2.30","4595553900"
"259960","크래프톤","KOSPI","IT 서비스","236000","-12500","-5.03","11187483476000"
"020120","키다리스튜디오","KOSPI","IT 서비스","3465","-190","-5.20","128425949190"
"039490","키움증권","KOSPI","증권","424500","-41500","-8.91","11509106401500"
"014580","태경비케이","KOSPI","비금속","4445","-115","-2.52","122606879500"
"015890","태경산업","KOSPI","화학","4860","-60","-1.22","142051725000"
"006890","태경케미컬","KOSPI","화학","7600","-210","-2.69","88160000000"
"003240","태광산업","KOSPI","화학","1288000","-161000","-11.11","1434059200000"
"011280","태림포장","KOSPI","종이·목재","1995","-55","-2.68","141257850300"
"004100","태양금속","KOSPI","운송장비·부품","2850","5","0.18","104595000000"
"004105","태양금속우","KOSPI","운송장비·부품","3760","-120","-3.09","12408000000"
"009410","태영건설","KOSPI","건설","1796","-73","-3.91","534471780088"
"009415","태영건설우","KOSPI","건설","6540","-300","-4.39","4250829960"
"001420","태원물산","KOSPI","운송장비·부품","2815","-120","-4.09","21394000000"
"055490","테이팩스","KOSPI","화학","15280","-520","-3.29","72880252000"
"078000","텔코웨어","KOSPI","IT 서비스","17860","-1140","-6.00","165027775220"
"214420","토니모리","KOSPI","화학","7200","-940","-11.55","173194552800"
"019180","티에이치엔","KOSPI","전기·전자","7520","-660","-8.07","135360000000"
"217590","티엠씨","KOSPI","전기·전자","14450","-1390","-8.78","348161551250"
"363280","티와이홀딩스","KOSPI","기타금융","2950","-115","-3.75","148766340600"
"36328K","티와이홀딩스우","KOSPI","기타금융","4400","-120","-2.65","5469261600"
"091810","티웨이항공","KOSPI","운송·창고","1282","-55","-4.11","430731532870"
"004870","티웨이홀딩스","KOSPI","비금속","387","-18","-4.44","43794272178"
"034230","파라다이스","KOSPI","오락·문화","18600","-1350","-6.77","1718743397400"
"005690","파미셀","KOSPI","제약","15000","-1240","-7.64","900254460000"
"036580","팜스코","KOSPI","음식료·담배","3705","-50","-1.33","136077028815"
"004720","팜젠사이언스","KOSPI","제약","3830","-95","-2.42","84085742660"
"028670","팬오션","KOSPI","운송·창고","6200","920","17.42","3314330974400"
"010820","퍼스텍","KOSPI","금속","7990","1270","18.90","389687784620"
"016800","퍼시스","KOSPI","기타제조","41900","-800","-1.87","481850000000"
"001020","페이퍼코리아","KOSPI","종이·목재","801","-48","-5.65","142564633713"
"090080","평화산업","KOSPI","운송장비·부품","942","-35","-3.58","51717927978"
"010770","평화홀딩스","KOSPI","운송장비·부품","4055","-135","-3.22","59306264630"
"022100","포스코DX","KOSPI","일반서비스","35000","-4300","-10.94","5321215515000"
"058430","포스코스틸리온","KOSPI","금속","46100","-1700","-3.56","276600000000"
"047050","포스코인터내셔널","KOSPI","유통","70400","-1800","-2.49","12384964275200"
"003670","포스코퓨처엠","KOSPI","전기·전자","226500","-20500","-8.30","20146318830000"
"017810","풀무원","KOSPI","음식료·담배","12600","-380","-2.93","480318829200"
"103140","풍산","KOSPI","금속","130600","14800","12.78","3659970706800"
"005810","풍산홀딩스","KOSPI","기타금융","41150","350","0.86","593271565800"
"950210","프레스티지바이오파마","KOSPI","일반서비스","10170","-480","-4.51","611177896350"
"009810","플레이그램","KOSPI","유통","1080","-11","-1.01","32807700000"
"086790","하나금융지주","KOSPI","기타금융","120100","-1700","-1.40","33426930261400"
"293480","하나제약","KOSPI","제약","10100","-280","-2.70","179506754600"
"039130","하나투어","KOSPI","일반서비스","44900","-3200","-6.65","695497946800"
"352820","하이브","KOSPI","오락·문화","359500","-28000","-7.23","15472694857500"
"071090","하이스틸","KOSPI","금속","3580","-60","-1.65","72285466180"
"000080","하이트진로","KOSPI","음식료·담배","17350","-420","-2.36","1216818150850"
"000087","하이트진로2우B","KOSPI","음식료·담배","14190","-170","-1.18","16036658220"
"000140","하이트진로홀딩스","KOSPI","기타금융","9520","-220","-2.26","220928402800"
"000145","하이트진로홀딩스우","KOSPI","기타금융","11500","-230","-1.96","5414315000"
"152550","한국ANKOR유전","KOSPI","기타금융","279","64","29.77","19535580000"
"036460","한국가스공사","KOSPI","전기·가스","40600","-600","-1.46","3747907800000"
"005430","한국공항","KOSPI","운송·창고","63800","-3200","-4.78","202013449000"
"071050","한국금융지주","KOSPI","기타금융","240500","-18000","-6.96","13402101076000"
"071055","한국금융지주우","KOSPI","기타금융","170400","-9100","-5.07","998245970400"
"010040","한국내화","KOSPI","비금속","2075","-10","-0.48","85214153650"
"025540","한국단자","KOSPI","전기·전자","76900","-3800","-4.71","777843500000"
"010100","한국무브넥스","KOSPI","운송장비·부품","5170","-760","-12.82","157428671400"
"004090","한국석유","KOSPI","비금속","21150","4850","29.75","268480638000"
"002200","한국수출포장","KOSPI","종이·목재","3120","-50","-1.58","124800000000"
"002960","한국쉘석유","KOSPI","화학","559000","51000","10.04","726700000000"
"000240","한국앤컴퍼니","KOSPI","기타금융","28700","-2600","-8.31","2724641388000"
"123890","한국자산신탁","KOSPI","기타금융","2890","-90","-3.02","353660646140"
"015760","한국전력","KOSPI","전기·가스","50900","-7600","-12.99","32675971519300"
"006200","한국전자홀딩스","KOSPI","기타금융","767","-93","-10.81","35898005312"
"027970","한국제지","KOSPI","종이·목재","810","-26","-3.11","154044371970"
"023350","한국종합기술","KOSPI","일반서비스","4585","-185","-3.88","50205750000"
"025890","한국주강","KOSPI","기계·장비","1624","-44","-2.64","18366236616"
"000970","한국주철관","KOSPI","금속","6830","-140","-2.01","155727415000"
"104700","한국철강","KOSPI","금속","9850","-350","-3.43","359032500000"
"017960","한국카본","KOSPI","금속","40600","-1300","-3.10","2107483151200"
"161890","한국콜마","KOSPI","화학","72800","-3500","-4.59","1718449605600"
"161390","한국타이어앤테크놀로지","KOSPI","화학","66800","-6100","-8.37","8274854609200"
"034830","한국토지신탁","KOSPI","기타금융","1542","-67","-4.16","389338392660"
"007280","한국특강","KOSPI","금속","1359","-28","-2.02","82645289649"
"047810","한국항공우주","KOSPI","운송장비·부품","197600","6100","3.19","19261081143200"
"123690","한국화장품","KOSPI","유통","9100","-480","-5.01","146218800000"
"003350","한국화장품제조","KOSPI","화학","49900","-3100","-5.85","226146800000"
"011500","한농화성","KOSPI","화학","24000","-2900","-10.78","375289008000"
"002390","한독","KOSPI","제약","10950","-200","-1.79","150710686350"
"053690","한미글로벌","KOSPI","일반서비스","19200","-1000","-4.95","210384960000"
"042700","한미반도체","KOSPI","기계·장비","282000","-41500","-12.83","26878040400000"
"008930","한미사이언스","KOSPI","기타금융","40450","-3150","-7.22","2766438197500"
"128940","한미약품","KOSPI","제약","571000","-22000","-3.71","7315075861000"
"009240","한샘","KOSPI","유통","46150","-3500","-7.05","1086090777200"
"020000","한섬","KOSPI","섬유·의류","23400","-350","-1.47","525043279800"
"003680","한성기업","KOSPI","음식료·담배","5140","-50","-0.96","31916907100"
"105630","한세실업","KOSPI","섬유·의류","13710","-580","-4.06","548400000000"
"069640","한세엠케이","KOSPI","유통","583","-24","-3.95","26122190666"
"016450","한세예스24홀딩스","KOSPI","섬유·의류","4930","15","0.31","197200000000"
"009180","한솔로지스틱스","KOSPI","운송·창고","3095","210","7.28","87142278375"
"213500","한솔제지","KOSPI","종이·목재","8650","-190","-2.15","205874982400"
"014680","한솔케미칼","KOSPI","화학","314500","-23500","-6.95","3564918827500"
"004710","한솔테크닉스","KOSPI","전기·전자","5900","-300","-4.84","189448280200"
"004150","한솔홀딩스","KOSPI","기타금융","3325","-130","-3.76","136413511500"
"025750","한솔홈데코","KOSPI","종이·목재","607","-19","-3.04","48903045443"
"004960","한신공영","KOSPI","건설","13290","-910","-6.41","153774629580"
"011700","한신기계","KOSPI","기계·장비","4565","-335","-6.84","148116679315"
"001750","한양증권","KOSPI","증권","24700","-1600","-6.08","314394789800"
"001755","한양증권우","KOSPI","증권","22200","-1800","-7.50","11655000000"
"018880","한온시스템","KOSPI","기계·장비","4175","-465","-10.02","4284646154600"
"009420","한올바이오파마","KOSPI","제약","59800","-1900","-3.08","3123990152400"
"014130","한익스프레스","KOSPI","운송·창고","2885","-85","-2.86","34620000000"
"300720","한일시멘트","KOSPI","비금속","17510","-700","-3.84","1287776609590"
"002220","한일철강","KOSPI","금속","4130","-115","-2.71","110260509800"
"003300","한일홀딩스","KOSPI","비금속","17200","200","1.18","530325604800"
"051600","한전KPS","KOSPI","건설","58100","-3900","-6.29","2614500000000"
"052690","한전기술","KOSPI","일반서비스","159600","-15500","-8.85","6099912000000"
"130660","한전산업","KOSPI","일반서비스","21550","-2500","-10.40","702530000000"
"002320","한진","KOSPI","운송·창고","20400","-800","-3.77","310794204000"
"003480","한진중공업홀딩스","KOSPI","전기·가스","5000","-210","-4.03","147649060000"
"180640","한진칼","KOSPI","기타금융","136500","-19800","-12.67","9113051083500"
"18064K","한진칼우","KOSPI","기타금융","40100","-2000","-4.75","21524316600"
"005110","한창","KOSPI","유통","1254","0","0.00","26467434378"
"009460","한창제지","KOSPI","종이·목재","529","1","0.19","31564100094"
"372910","한컴라이프케어","KOSPI","의료·정밀기기","2695","-50","-1.82","74582524170"
"000880","한화","KOSPI","화학","138500","1900","1.39","10381784797500"
"00088K","한화3우B","KOSPI","화학","55300","-800","-1.43","1073065587300"
"452260","한화갤러리아","KOSPI","유통","2820","-330","-10.48","546684100200"
"45226K","한화갤러리아우","KOSPI","유통","8410","-1510","-15.22","24426592700"
"451800","한화리츠","KOSPI","부동산","5040","-80","-1.56","905184000000"
"489790","한화비전","KOSPI","전기·전자","75800","-9600","-11.24","3827019962000"
"088350","한화생명","KOSPI","보험","4805","-150","-3.03","4173286650000"
"000370","한화손해보험","KOSPI","보험","7230","-380","-4.99","844022355450"
"009830","한화솔루션","KOSPI","화학","48350","-4650","-8.77","8311004115600"
"009835","한화솔루션우","KOSPI","화학","28200","-2250","-7.39","72624841800"
"272210","한화시스템","KOSPI","전기·전자","146700","33100","29.14","27714474366300"
"012450","한화에어로스페이스","KOSPI","운송장비·부품","1432000","237000","19.83","73838790232000"
"082740","한화엔진","KOSPI","기계·장비","51200","-2800","-5.19","4272493670400"
"042660","한화오션","KOSPI","운송장비·부품","135400","-5800","-4.11","41488373547600"
"003530","한화투자증권","KOSPI","증권","7530","-810","-9.71","1615544745750"
"003535","한화투자증권우","KOSPI","증권","9190","-600","-6.13","44112000000"
"195870","해성디에스","KOSPI","전기·전자","59900","-4700","-7.28","1018300000000"
"101530","해태제과식품","KOSPI","음식료·담배","6660","-160","-2.35","193918034520"
"143210","핸즈코퍼레이션","KOSPI","운송장비·부품","1129","-31","-2.67","24697718363"
"000720","현대건설","KOSPI","건설","150500","-14200","-8.62","16759042632500"
"000725","현대건설우","KOSPI","건설","69200","-9700","-12.29","72984755600"
"453340","현대그린푸드","KOSPI","유통","15600","-340","-2.13","511981797600"
"086280","현대글로비스","KOSPI","운송·창고","259500","-30000","-10.36","19462500000000"
"064350","현대로템","KOSPI","운송장비·부품","249000","18500","8.03","27176430957000"
"079430","현대리바트","KOSPI","기타제조","7170","-390","-5.16","147237971940"
"012330","현대모비스","KOSPI","운송장비·부품","468500","-48500","-9.38","42508215135500"
"069960","현대백화점","KOSPI","유통","102500","-7500","-6.82","2319453332500"
"004560","현대비앤지스틸","KOSPI","금속","19740","-2510","-11.28","297655729140"
"004310","현대약품","KOSPI","제약","10800","-1120","-9.40","345600000000"
"017800","현대엘리베이터","KOSPI","기계·장비","94600","-4100","-4.15","3698139621000"
"307950","현대오토에버","KOSPI","IT 서비스","447000","-54000","-10.78","12258519954000"
"011210","현대위아","KOSPI","운송장비·부품","97600","-3700","-3.65","2654240100800"
"004020","현대제철","KOSPI","금속","41400","-5100","-10.97","5524655499000"
"005440","현대지에프홀딩스","KOSPI","기타금융","15100","-900","-5.63","2354154945100"
"005380","현대차","KOSPI","운송장비·부품","595000","-79000","-11.72","121830870770000"
"005387","현대차2우B","KOSPI","운송장비·부품","281500","-42000","-12.98","9842346295000"
"005389","현대차3우B","KOSPI","운송장비·부품","268000","-38500","-12.56","623757136000"
"005385","현대차우","KOSPI","운송장비·부품","282000","-39500","-12.29","6582150720000"
"001500","현대차증권","KOSPI","증권","12090","-960","-7.36","747561501960"
"011760","현대코퍼레이션","KOSPI","유통","27300","-300","-1.09","361150771800"
"227840","현대코퍼레이션홀딩스","KOSPI","유통","12880","-320","-2.42","117218767680"
"126560","현대퓨처넷","KOSPI","통신","3365","-100","-2.89","370832909925"
"001450","현대해상","KOSPI","보험","32400","-1950","-5.68","2896560000000"
"057050","현대홈쇼핑","KOSPI","유통","83000","-2000","-2.35","996000000000"
"093240","형지엘리트","KOSPI","섬유·의류","1147","-48","-4.02","70414627073"
"003010","혜인","KOSPI","유통","5480","-70","-1.26","69665853560"
"111110","호전실업","KOSPI","섬유·의류","7890","-120","-1.50","73976640000"
"008770","호텔신라","KOSPI","유통","45250","-2700","-5.63","1775977475250"
"008775","호텔신라우","KOSPI","유통","36000","-1450","-3.87","27067644000"
"378850","화승알앤에이","KOSPI","운송장비·부품","3610","-225","-5.87","68566979030"
"241590","화승엔터프라이즈","KOSPI","섬유·의류","5220","-360","-6.45","316276020720"
"006060","화승인더","KOSPI","유통","3400","-110","-3.13","188088000000"
"013520","화승코퍼레이션","KOSPI","운송장비·부품","3185","-290","-8.35","159413237620"
"010690","화신","KOSPI","운송장비·부품","13480","-2050","-13.20","470727126800"
"133820","화인베스틸","KOSPI","금속","1366","-45","-3.19","50698409732"
"010660","화천기계","KOSPI","기계·장비","5780","-80","-1.37","127160000000"
"000850","화천기공","KOSPI","기계·장비","38850","-1100","-2.75","85470000000"
"016580","환인제약","KOSPI","제약","10690","-140","-1.29","198834748300"
"032560","황금에스티","KOSPI","금속","6160","-150","-2.38","104720000000"
"004800","효성","KOSPI","기타금융","156500","-12500","-7.40","2619873695500"
"094280","효성ITX","KOSPI","일반서비스","12500","-190","-1.50","144477500000"
"298040","효성중공업","KOSPI","전기·전자","2606000","-217000","-7.69","24299772088000"
"298020","효성티앤씨","KOSPI","화학","388000","-37500","-8.81","1679140616000"
"298000","효성화학","KOSPI","화학","38900","0","0.00","147501447900"
"093370","후성","KOSPI","화학","7460","-570","-7.10","800124761800"
"005870","휴니드","KOSPI","전기·전자","9250","1090","13.36","130573138750"
"079980","휴비스","KOSPI","화학","2640","-155","-5.55","91080000000"
"005010","휴스틸","KOSPI","금속","4430","105","2.43","248913172250"
"000540","흥국화재","KOSPI","보험","4950","-300","-5.71","318001092750"
"000545","흥국화재우","KOSPI","보험","7270","-590","-7.51","5583360000"
"003280","흥아해운","KOSPI","운송·창고","2330","534","29.73","560190014670"
